型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
苹果MacBook（MLH82CH/A）,MacBook 12英寸（Skylake）系列,http://detail.zol.com.cn/notebook/index1142806.shtml,https://2c.zol-img.com.cn/product/172_80x60/58/ceeB94sTZ86Ik.jpg,1.17万,[官方售价],3677,Intel 酷睿M5 6Y54,英特尔 酷睿 M系列,1.2GHz,2.7GHz,双核心/四线程,4MB,NULL,Skylake,14nm,4.5W,8GB（8GB×1）,LPDDR3（低功耗版）1866MHz,NULL,512GB,PCIe闪存,639,核芯显卡,Intel GMA HD 515,共享内存容量,无,NULL,镁铝合金,NULL,NULL,锂聚合物电池,NULL,3.5-13.1mm,LED背光，Retina显示屏，IPS 技术,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2016年04月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4572米最高装运高度：10668米,家用,USB3.1 Type-C接口（电源接口，兼容DisplayPort 1.2）,280.5mm,920g,NULL,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X El Capitan,NULL,2年,精密铝合金一体成型机身，深空灰色,NULL,NULL,Force Touch触摸板（支持用力长按、加速控制、压力感应绘图和多点触控手势）,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1USB-C充电线缆（2米） x1说明书 x1保修卡 x1,NULL,附带软件,NULL,NULL,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime 摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-666-8800联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,NULL,10-11小时，视具体使用环境而定,NULL,环境光传感器，无风扇结构，最长30天待机,NULL,NULL,不支持触控,NULL,全尺寸键盘，背光键盘,NULL
苹果MacBook（M7/512GB）,MacBook 12英寸（Skylake）系列,http://detail.zol.com.cn/notebook/index1141006.shtml,https://2d.zol-img.com.cn/product/172_80x60/593/ceSoDcsmzzvug.jpg,暂无报价,[北京],3906,Intel 酷睿M7 6Y75,英特尔 酷睿 M系列,1.3GHz,3.1GHz,双核心/四线程,4MB,NULL,Skylake,14nm,4.5W,8GB（8GB×1）,LPDDR3（低功耗版）1866MHz,NULL,512GB,PCIe闪存,639,核芯显卡,Intel GMA HD 515,共享内存容量,无,NULL,镁铝合金,NULL,NULL,锂聚合物电池,NULL,3.5-13.1mm,LED背光，Retina显示屏，IPS 技术,支持802.11a/b/g/n/ac无线协议,立体声扬声器,2304x1440,2016年04月,196.5mm,10-35℃,工作高度：经测试可高达3000米最高储存高度：4572米最高装运高度：10668米,家用,USB3.1 Type-C接口（电源接口，兼容DisplayPort 1.2）,280.5mm,920g,NULL,400-666-8800,24小时服务,NULL,100V-240V 29W USB-C电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-25-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X El Capitan,NULL,2年,金色，银色，深空灰色，玫瑰金色,NULL,NULL,Force Touch触摸板（支持用力长按、加速控制、压力感应绘图和多点触控手势）,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1USB-C充电线缆（2米） x1说明书 x1保修卡 x1,NULL,附带软件,NULL,NULL,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,480p FaceTime 摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,12英寸,NULL,NULL,10-11小时，视具体使用环境而定,NULL,环境光传感器，无风扇结构，最长30天待机,NULL,NULL,不支持触控,NULL,全尺寸键盘，背光键盘,NULL
苹果MacBook Air（MJVM2CH/A）,MacBook Air 11.6英寸（Broadwell）系列,http://detail.zol.com.cn/notebook/index397649.shtml,https://2e.zol-img.com.cn/product/149_80x60/340/cecAs6D4Wnrk.jpg,6288,正常,3606,Intel 酷睿i5 5250U,英特尔 酷睿i5 5代系列,1.6GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3LP（低功耗版）1600MHz,NULL,128GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1366x768,2015年04月,300mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4572米最高装运高度：10668米,家用,2×USB3.0，Thunderbolt 2接口,192mm,1.08Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X Yosemite,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1交流电源插头 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,NULL,16:9,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,11.6英寸,NULL,8GB,9小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
苹果MacBook Air（MJVP2CH/A）,MacBook Air 11.6英寸（Broadwell）系列,http://detail.zol.com.cn/notebook/index397652.shtml,https://2d.zol-img.com.cn/product/149_80x60/339/ces8eV0fxJFnc.jpg,7188,正常,3606,Intel 酷睿i5 5250U,英特尔 酷睿i5 5代系列,1.6GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3LP（低功耗版）1600MHz,NULL,256GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1366x768,2015年04月,300mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4572米最高装运高度：10668米,家用,2×USB3.0，Thunderbolt 2接口,192mm,1.08Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X Yosemite,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1交流电源插头 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,NULL,16:9,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,11.6英寸,NULL,8GB,9小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
苹果MacBook Air（MQD32CH/A）,MacBook Air 13.3英寸（Skylake）系列,http://detail.zol.com.cn/notebook/index1173290.shtml,https://2f.zol-img.com.cn/product/183_80x60/233/cetEcF25nCmfY.jpg,6988,正常,3106,Intel 酷睿i5 5350U,英特尔 酷睿i5 5代系列,1.8GHz,2.9GHz,双核心/四线程,3MB,NULL,Broadwell,14nm,15W,8GB（8GB×1）,LPDDR3（低功耗版）1600MHz,NULL,128GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1440x900,2017年06月,227mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4500米最高装运高度：10500米,家用,2×USB3.0，Thunderbolt 2接口,325mm,1.35Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS Sierra,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SDXC卡插槽,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,13.3英寸,Intel 博锐技术,NULL,12小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
苹果MacBook Air（MQD42CH/A）,MacBook Air 13.3英寸（Skylake）系列,http://detail.zol.com.cn/notebook/index1173288.shtml,https://2c.zol-img.com.cn/product/183_80x60/206/cefETKKWDjlOA.jpg,8488,正常,3106,Intel 酷睿i5 5350U,英特尔 酷睿i5 5代系列,1.8GHz,2.9GHz,双核心/四线程,3MB,NULL,Broadwell,14nm,15W,8GB（8GB×1）,LPDDR3（低功耗版）1600MHz,NULL,256GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1440x900,2017年06月,227mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4500米最高装运高度：10500米,家用,2×USB3.0，Thunderbolt 2接口,325mm,1.35Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS Sierra,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,SDXC卡插槽,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,13.3英寸,Intel 博锐技术,NULL,12小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
苹果MacBook Air（MMGF2CH/A）,MacBook Air 13.3英寸（Broadwell）系列,http://detail.zol.com.cn/notebook/index1142828.shtml,https://2f.zol-img.com.cn/product/172_80x60/289/ceDh1CpsilKU.jpg,6588,正常,3606,Intel 酷睿i5 5250U,英特尔 酷睿i5 5代系列,1.6GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（8GB×1）,LPDDR3（低功耗版）1600MHz,NULL,128GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1440x900,2016年04月,227mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4572米最高装运高度：10668米,家用,2×USB3.0，Thunderbolt 2接口,325mm,1.35Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X Yosemite,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,13.3英寸,NULL,NULL,12小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
苹果MacBook Air（MJVE2CH/A）,MacBook Air 13.3英寸（Broadwell）系列,http://detail.zol.com.cn/notebook/index397498.shtml,https://2e.zol-img.com.cn/product/149_80x60/344/cepC25jBqG7n6.jpg,6299,正常,3606,Intel 酷睿i5 5250U,英特尔 酷睿i5 5代系列,1.6GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3LP（低功耗版）1600MHz,NULL,128GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1440x900,2015年03月,227mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4572米最高装运高度：10668米,家用,2×USB3.0，Thunderbolt 2接口,325mm,1.35Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X Yosemite,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,13.3英寸,NULL,NULL,12小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
苹果MacBook Air（MMGG2CH/A）,MacBook Air 13.3英寸（Broadwell）系列,http://detail.zol.com.cn/notebook/index1142833.shtml,https://2a.zol-img.com.cn/product/172_80x60/290/ceRxvzqIVAmg.jpg,7488,正常,3606,Intel 酷睿i5 5250U,英特尔 酷睿i5 5代系列,1.6GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（8GB×1）,LPDDR3（低功耗版）1600MHz,NULL,256GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1440x900,2016年04月,325mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4572米最高装运高度：10668米,家用,2×USB3.0，Thunderbolt 2接口,227mm,1.35Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X Yosemite,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,13.3英寸,NULL,NULL,12小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
苹果MacBook Air（MJVG2CH/A）,MacBook Air 13.3英寸（Broadwell）系列,http://detail.zol.com.cn/notebook/index397654.shtml,https://2c.zol-img.com.cn/product/149_80x60/338/ceqWM0dQPtx0g.jpg,7788,正常,3606,Intel 酷睿i5 5250U,英特尔 酷睿i5 5代系列,1.6GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3LP（低功耗版）1600MHz,NULL,256GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1440x900,2015年04月,227mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4572米最高装运高度：10668米,家用,2×USB3.0，Thunderbolt 2接口,325mm,1.35Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X Yosemite,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,13.3英寸,NULL,NULL,12小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
苹果MacBook Air（i7/8GB/128GB）,MacBook Air 13.3英寸（Broadwell）系列,http://detail.zol.com.cn/notebook/index1142835.shtml,https://2c.zol-img.com.cn/product/172_80x60/298/ceNDs3CweXYI.jpg,7788,正常,4200,Intel 酷睿i7 5650U,英特尔 酷睿i7 5代系列,2.2GHz,3.2GHz,双核心/四线程,4MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（8GB×1）,LPDDR3（低功耗版）1600MHz,NULL,128GB,PCIe闪存,827,核芯显卡,Intel HD Graphics 6000,共享内存容量,无,NULL,镁铝合金,NULL,NULL,聚合物电池,NULL,3-17mm,LED背光,支持802.11ac无线协议,立体声扬声器,1440x900,2016年04月,325mm,10-35℃,工作高度：目前测试高达3000米最高储存高度：4572米最高装运高度：10668米,家用,2×USB3.0，Thunderbolt 2接口,227mm,1.35Kg,NULL,400-666-8800,24小时服务,NULL,100V-240V 45W MagSafe 2自适应交流电源适配器,2年主要部件保修，90天免费电话技术支持（1年有限来自Apple保修服务）,内置音效芯片,无内置光驱,NULL,-24-45℃,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本,Mac OS X Yosemite,NULL,2年,精密铝合金一体成型机身,NULL,NULL,Multi-Touch触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:10,耳机输出接口,0%-90%（无冷凝）,支持，蓝牙4.0模块,NULL,NULL,双麦克风,NULL,NULL,NULL,720p FaceTime HD摄像头,NULL,凡属正常使用情况下由于产品本身质量问题引起的故障，在保修期内，苹果公司将负责给予有限保修。产品出现故障，请直接与苹果售后支持热线400-627-2273联系。用户请妥善保存本保修卡及购机时经销商开具的国家税务局标准销售凭证。在维修时将被要求出示以上凭证作为保修依据，产品的保修起始日期为有效购机凭证上的购机日期。进入官网>>,13.3英寸,NULL,NULL,12小时左右，视具体使用环境而定,NULL,环境光传感器,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘,MagSafe 2电源接口
